,node1,node2,gender1,gender2,grt,score,biscore
7953,42,97,1,1,1,1,1
7954,192,542,1,1,1,1,1
7955,134,401,1,1,1,1,1
7956,240,298,2,1,1,1,1
7957,189,383,1,2,1,1,1
7958,62,247,1,1,1,1,1
7959,85,190,2,2,1,1,1
7960,80,466,1,1,1,1,1
7961,142,222,1,1,1,1,1
7962,8,158,2,2,1,1,1
7963,47,103,1,1,1,1,1
7964,365,384,1,1,1,1,1
7965,95,299,1,1,1,1,1
7966,65,332,1,1,1,1,1
7967,782,921,1,1,1,1,1
7968,106,899,1,2,1,1,1
7969,541,703,2,2,1,1,1
7970,357,530,2,2,1,1,1
7971,193,593,2,2,1,1,1
7972,310,315,2,2,1,1,1
7973,370,750,2,2,1,1,1
7974,872,899,1,2,1,1,1
7975,0,376,1,2,1,1,1
7976,82,367,1,1,1,1,1
7977,559,899,2,2,1,1,1
7978,224,595,2,2,1,1,1
7979,233,779,2,2,1,1,1
7980,180,262,1,1,1,1,1
7981,385,638,2,2,1,1,1
7982,161,471,2,1,1,1,1
7983,186,514,2,2,1,1,1
7984,117,798,2,1,1,1,1
7985,15,101,2,1,1,1,1
7986,114,480,1,2,1,1,1
7987,319,691,1,2,1,1,1
7988,42,212,1,1,1,1,1
7989,669,921,1,1,1,1,1
7990,639,671,2,2,1,1,1
7991,43,595,1,2,1,1,1
7992,412,644,2,1,1,1,1
7993,416,574,1,2,1,1,1
7994,40,122,1,2,1,1,1
7995,139,638,1,2,1,1,1
7996,72,555,2,2,1,1,1
7997,201,905,1,1,1,1,1
7998,415,426,2,2,1,1,1
7999,541,820,2,1,1,1,1
8000,89,1005,2,2,1,1,1
8001,1,140,2,2,1,1,1
8002,231,656,1,1,1,1,1
8003,215,271,1,1,1,1,1
8004,141,616,2,1,1,1,1
8005,120,243,2,1,1,1,1
8006,205,390,2,1,1,1,1
8007,147,501,1,1,1,1,1
8008,45,494,1,1,1,1,1
8009,285,415,1,2,1,1,1
8010,114,211,1,1,1,1,1
8011,77,989,1,1,1,1,1
8012,206,643,1,1,1,1,1
8013,264,646,2,1,1,1,1
8014,81,299,1,1,1,1,1
8015,228,445,2,2,1,1,1
8016,32,384,1,1,1,1,1
8017,929,1014,2,2,1,1,1
8018,593,707,2,2,1,1,1
8019,231,445,1,2,1,1,1
8020,74,328,1,1,1,1,1
8021,113,294,2,2,1,1,1
8022,23,401,1,1,1,1,1
8023,493,531,2,2,1,1,1
8024,207,293,1,2,1,1,1
8025,66,615,2,2,1,1,1
8026,89,702,2,2,1,1,1
8027,520,832,2,2,1,1,1
8028,792,997,2,2,1,1,1
8029,135,601,2,2,1,1,1
8030,296,911,2,2,1,1,1
8031,266,619,1,1,1,1,1
8032,111,543,2,2,1,1,1
8033,187,487,1,2,1,1,1
8034,542,703,1,2,1,1,1
8035,106,253,1,1,1,1,1
8036,645,874,2,2,1,1,1
8037,382,465,2,1,1,1,1
8038,22,262,1,1,1,1,1
8039,225,394,2,2,1,1,1
8040,1,25,2,2,1,1,1
8041,646,826,1,1,1,1,1
8042,157,263,2,2,1,1,1
8043,85,613,2,2,1,1,1
8044,20,240,1,2,1,1,1
8045,419,741,1,2,1,1,1
8046,543,740,2,2,1,1,1
8047,105,264,2,2,1,1,1
8048,204,452,1,1,1,1,1
8049,354,569,1,2,1,1,1
8050,206,526,1,1,1,1,1
8051,185,273,2,2,1,1,1
8052,344,366,2,2,1,1,1
8053,85,153,2,1,1,1,1
8054,87,639,2,2,1,1,1
8055,170,377,2,1,1,1,1
8056,373,670,1,1,1,1,1
8057,359,671,2,2,1,1,1
8058,142,195,1,1,1,1,1
8059,264,333,2,2,1,1,1
8060,709,933,2,2,1,1,1
8061,377,452,1,1,1,1,1
8062,23,42,1,1,1,1,1
8063,184,642,1,2,1,1,1
8064,274,636,2,2,1,1,1
8065,11,627,2,2,1,1,1
8066,801,998,2,1,1,1,1
8067,70,301,1,1,1,1,1
8068,10,520,2,2,1,1,1
8069,118,569,2,2,1,1,1
8070,102,146,2,2,1,1,1
8071,150,356,1,1,1,1,1
8072,853,939,1,1,1,1,1
8073,205,364,2,2,1,1,1
8074,410,512,2,2,1,1,1
8075,188,653,2,2,1,1,1
8076,31,321,2,2,1,1,1
8077,100,356,2,1,1,1,1
8078,63,880,2,2,1,1,1
8079,65,628,1,1,1,1,1
8080,134,229,1,1,1,1,1
8081,113,832,2,2,1,1,1
8082,256,371,2,2,1,1,1
8083,152,260,1,1,1,1,1
8084,299,452,1,1,1,1,1
8085,156,331,1,1,1,1,1
8086,296,493,2,2,1,1,1
8087,194,468,2,2,1,1,1
8088,143,285,1,1,1,1,1
8089,32,150,1,1,1,1,1
8090,92,798,1,1,1,1,1
8091,105,945,2,2,1,1,1
8092,142,334,1,1,1,1,1
8093,61,134,1,1,1,1,1
8094,248,627,2,2,1,1,1
8095,411,488,2,2,1,1,1
8096,88,139,1,1,1,1,1
8097,72,560,2,2,1,1,1
8098,224,347,2,1,1,1,1
8099,839,953,1,1,1,1,1
8100,110,810,2,2,1,1,1
8101,36,137,2,2,1,1,1
8102,331,895,1,1,1,1,1
8103,172,313,1,1,1,1,1
8104,361,496,2,2,1,1,1
8105,107,276,1,1,1,1,1
8106,976,1031,1,1,1,1,1
8107,148,289,1,1,1,1,1
8108,422,531,2,2,1,1,1
8109,85,827,2,2,1,1,1
8110,20,74,1,1,1,1,1
8111,105,166,2,2,1,1,1
8112,128,507,2,2,1,1,1
8113,194,231,2,1,1,1,1
8114,980,1018,1,1,1,1,1
8115,302,641,1,1,1,1,1
8116,85,383,2,2,1,1,1
8117,493,1002,2,2,1,1,1
8118,133,169,2,2,1,1,1
8119,433,839,1,1,1,1,1
8120,75,406,2,2,1,1,1
8121,95,104,1,1,1,1,1
8122,259,364,2,2,1,1,1
8123,49,896,2,2,1,1,1
8124,51,206,1,1,1,1,1
8125,187,542,1,1,1,1,1
8126,277,656,2,1,1,1,1
8127,251,407,2,2,1,1,1
8128,244,596,1,1,1,1,1
8129,193,274,2,2,1,1,1
8130,89,673,2,2,1,1,1
8131,70,75,1,2,1,1,1
8132,192,197,1,1,1,1,1
8133,254,391,2,2,1,1,1
8134,150,194,1,2,1,1,1
8135,235,310,2,2,1,1,1
8136,749,944,1,2,1,1,1
8137,410,422,2,2,1,1,1
8138,89,797,2,2,1,1,1
8139,33,643,2,1,1,1,1
8140,215,255,1,2,1,1,1
8141,72,119,2,2,1,1,1
8142,148,180,1,1,1,1,1
8143,150,526,1,1,1,1,1
8144,263,293,2,2,1,1,1
8145,768,969,2,2,1,1,1
8146,309,487,1,2,1,1,1
8147,11,293,2,2,1,1,1
8148,357,427,2,1,1,1,1
8149,177,573,2,2,1,1,1
8150,186,709,2,2,1,1,1
8151,294,295,2,1,1,1,1
8152,151,682,2,2,1,1,1
8153,42,407,1,2,1,1,1
8154,118,426,2,2,1,1,1
8155,85,132,2,1,1,1,1
8156,378,382,2,2,1,1,1
8157,94,338,1,1,1,1,1
8158,142,228,1,2,1,1,1
8159,566,748,1,1,1,1,1
8160,22,526,1,1,1,1,1
8161,5,741,2,2,1,1,1
8162,669,670,1,1,1,1,1
8163,139,703,1,2,1,1,1
8164,53,745,2,2,1,1,1
8165,210,520,2,2,1,1,1
8166,156,533,1,1,1,1,1
8167,22,74,1,1,1,1,1
8168,44,308,2,2,1,1,1
8169,429,494,1,1,1,1,1
8170,235,419,2,1,1,1,1
8171,712,869,2,2,1,1,1
8172,569,988,2,2,1,1,1
8173,133,523,2,2,1,1,1
8174,135,429,2,1,1,1,1
8175,195,222,1,1,1,1,1
8176,68,80,1,1,1,1,1
8177,15,619,2,1,1,1,1
8178,324,506,1,1,1,1,1
8179,517,550,1,1,1,1,1
8180,738,811,1,2,1,1,1
8181,150,645,1,2,1,1,1
8182,480,519,2,1,1,1,1
8183,217,596,1,1,1,1,1
8184,85,469,2,1,1,1,1
8185,530,706,2,2,1,1,1
8186,119,250,2,2,1,1,1
8187,100,133,2,2,1,1,1
8188,137,149,2,2,1,1,1
8189,125,566,1,1,1,1,1
8190,367,617,1,2,1,1,1
8191,329,424,1,1,1,1,1
8192,75,188,2,2,1,1,1
8193,204,536,1,1,1,1,1
8194,188,501,2,1,1,1,1
8195,61,97,1,1,1,1,1
8196,248,600,2,2,1,1,1
8197,307,334,2,1,1,1,1
8198,201,1015,1,1,1,1,1
8199,316,384,1,1,1,1,1
8200,408,422,2,2,1,1,1
8201,689,1003,2,2,1,1,1
8202,50,167,1,1,1,1,1
8203,598,756,2,2,1,1,1
8204,250,622,2,2,1,1,1
8205,24,741,2,2,1,1,1
8206,72,209,2,2,1,1,1
8207,249,543,2,2,1,1,1
8208,152,248,1,2,1,1,1
8209,324,365,1,1,1,1,1
8210,626,989,2,1,1,1,1
8211,190,370,2,2,1,1,1
8212,219,383,2,2,1,1,1
8213,25,682,2,2,1,1,1
8214,43,826,1,1,1,1,1
8215,15,176,2,2,1,1,1
8216,308,430,2,2,1,1,1
8217,259,371,2,2,1,1,1
8218,118,188,2,2,1,1,1
8219,576,963,1,1,1,1,1
8220,4,340,1,1,1,1,1
8221,112,163,2,2,1,1,1
8222,589,980,1,1,1,1,1
8223,192,250,1,2,1,1,1
8224,448,788,1,1,1,1,1
8225,72,896,2,2,1,1,1
8226,254,360,2,1,1,1,1
8227,175,592,2,2,1,1,1
8228,382,415,2,2,1,1,1
8229,96,100,2,2,1,1,1
8230,59,104,1,1,1,1,1
8231,135,215,2,1,1,1,1
8232,121,407,2,2,1,1,1
8233,1,215,2,1,1,1,1
8234,215,218,1,1,1,1,1
8235,127,574,2,2,1,1,1
8236,290,465,1,1,1,1,1
8237,163,581,2,2,1,1,1
8238,147,328,1,1,1,1,1
8239,601,645,2,2,1,1,1
8240,116,594,1,2,1,1,1
8241,100,127,2,2,1,1,1
8242,506,690,1,2,1,1,1
8243,51,386,1,1,1,1,1
8244,233,555,2,2,1,1,1
8245,360,787,1,1,1,1,1
8246,226,676,2,2,1,1,1
8247,562,925,1,1,1,1,1
8248,299,705,1,2,1,1,1
8249,382,690,2,2,1,1,1
8250,75,102,2,2,1,1,1
8251,38,110,2,2,1,1,1
8252,437,595,2,2,1,1,1
8253,47,148,1,1,1,1,1
8254,123,370,2,2,1,1,1
8255,697,711,1,1,1,1,1
8256,51,126,1,1,1,1,1
8257,450,625,2,2,1,1,1
8258,53,660,2,2,1,1,1
8259,58,814,2,2,1,1,1
8260,122,425,2,1,1,1,1
8261,438,573,1,2,1,1,1
8262,303,690,2,2,1,1,1
8263,240,577,2,2,1,1,1
8264,482,642,2,2,1,1,1
8265,124,598,2,2,1,1,1
8266,195,229,1,1,1,1,1
8267,107,529,1,2,1,1,1
8268,538,893,2,2,1,1,1
8269,33,371,2,2,1,1,1
8270,263,437,2,2,1,1,1
8271,272,776,2,2,1,1,1
8272,205,230,2,2,1,1,1
8273,48,303,2,2,1,1,1
8274,260,348,1,1,1,1,1
8275,66,415,2,2,1,1,1
8276,105,419,2,1,1,1,1
8277,75,343,2,2,1,1,1
8278,310,530,2,2,1,1,1
8279,113,250,2,2,1,1,1
8280,459,978,1,1,1,1,1
8281,523,653,2,2,1,1,1
8282,85,116,2,1,1,1,1
8283,32,96,1,2,1,1,1
8284,108,443,2,2,1,1,1
8285,198,317,2,1,1,1,1
8286,89,482,2,2,1,1,1
8287,142,148,1,1,1,1,1
8288,456,955,1,1,1,1,1
8289,377,415,1,2,1,1,1
8290,490,646,1,1,1,1,1
8291,515,811,2,2,1,1,1
8292,365,582,1,2,1,1,1
8293,312,558,1,2,1,1,1
8294,402,464,2,2,1,1,1
8295,371,471,2,1,1,1,1
8296,560,750,2,2,1,1,1
8297,163,483,2,2,1,1,1
8298,608,762,2,2,1,1,1
8299,262,501,1,1,1,1,1
8300,158,682,2,2,1,1,1
8301,127,656,2,1,1,1,1
8302,339,384,1,1,1,1,1
8303,0,290,1,1,1,1,1
8304,346,428,2,2,1,1,1
8305,76,757,1,1,1,1,1
8306,138,400,2,2,1,1,1
8307,410,605,2,2,1,1,1
8308,142,619,1,1,1,1,1
8309,54,183,2,2,1,1,1
8310,132,468,1,2,1,1,1
8311,134,142,1,1,1,1,1
8312,270,382,2,2,1,1,1
8313,143,244,1,1,1,1,1
8314,219,274,2,2,1,1,1
8315,530,594,2,2,1,1,1
8316,179,305,1,1,1,1,1
8317,243,694,1,1,1,1,1
8318,363,461,2,2,1,1,1
8319,184,422,1,2,1,1,1
8320,4,369,1,1,1,1,1
8321,40,52,1,1,1,1,1
8322,26,235,1,2,1,1,1
8323,417,536,1,1,1,1,1
8324,121,506,2,1,1,1,1
8325,414,447,2,2,1,1,1
8326,229,356,1,1,1,1,1
8327,208,417,2,1,1,1,1
8328,67,486,1,1,1,1,1
8329,360,380,1,2,1,1,1
8330,115,498,2,2,1,1,1
8331,9,417,2,1,1,1,1
8332,525,921,1,1,1,1,1
8333,177,747,2,2,1,1,1
8334,82,680,1,1,1,1,1
8335,66,293,2,2,1,1,1
8336,241,265,1,2,1,1,1
8337,24,209,2,2,1,1,1
8338,264,832,2,2,1,1,1
8339,137,470,2,2,1,1,1
8340,102,574,2,2,1,1,1
8341,176,444,2,2,1,1,1
8342,146,284,2,2,1,1,1
8343,51,425,1,1,1,1,1
8344,360,824,1,2,1,1,1
8345,837,842,2,2,1,1,1
8346,129,667,2,1,1,1,1
8347,85,202,2,2,1,1,1
8348,32,458,1,1,1,1,1
8349,117,601,2,2,1,1,1
8350,66,233,2,2,1,1,1
8351,412,413,2,1,1,1,1
8352,271,330,1,1,1,1,1
8353,437,638,2,2,1,1,1
8354,19,402,2,2,1,1,1
8355,51,101,1,1,1,1,1
8356,41,232,1,1,1,1,1
8357,140,228,2,2,1,1,1
8358,13,114,2,1,1,1,1
8359,89,756,2,2,1,1,1
8360,59,284,1,2,1,1,1
8361,425,619,1,1,1,1,1
8362,102,301,2,1,1,1,1
8363,379,936,1,2,1,1,1
8364,330,424,1,1,1,1,1
8365,25,47,2,1,1,1,1
8366,101,508,1,1,1,1,1
8367,712,815,2,2,1,1,1
8368,36,361,2,2,1,1,1
8369,112,767,2,2,1,1,1
8370,573,606,2,2,1,1,1
8371,45,229,1,1,1,1,1
8372,24,480,2,2,1,1,1
8373,160,736,2,2,1,1,1
8374,72,428,2,2,1,1,1
8375,21,509,2,1,1,1,1
8376,208,284,2,2,1,1,1
8377,480,593,2,2,1,1,1
8378,284,577,2,2,1,1,1
8379,422,755,2,2,1,1,1
8380,85,539,2,1,1,1,1
8381,20,170,1,2,1,1,1
8382,350,593,2,2,1,1,1
8383,170,251,2,2,1,1,1
8384,13,671,2,2,1,1,1
8385,195,324,1,1,1,1,1
8386,116,706,1,2,1,1,1
8387,33,146,2,2,1,1,1
8388,53,320,2,2,1,1,1
8389,256,750,2,2,1,1,1
8390,62,150,1,1,1,1,1
8391,80,433,1,1,1,1,1
8392,27,218,1,1,1,1,1
8393,278,329,1,1,1,1,1
8394,402,493,2,2,1,1,1
8395,187,766,1,1,1,1,1
8396,60,96,2,2,1,1,1
8397,597,839,1,1,1,1,1
8398,184,700,1,2,1,1,1
8399,550,726,1,1,1,1,1
8400,174,202,2,2,1,1,1
8401,24,687,2,2,1,1,1
8402,280,729,2,2,1,1,1
8403,118,615,2,2,1,1,1
8404,125,281,1,1,1,1,1
8405,150,290,1,1,1,1,1
8406,55,483,2,2,1,1,1
8407,25,180,2,1,1,1,1
8408,251,604,2,2,1,1,1
8409,103,471,1,1,1,1,1
8410,124,710,2,1,1,1,1
8411,552,562,2,1,1,1,1
8412,538,749,2,1,1,1,1
8413,42,371,1,2,1,1,1
8414,143,147,1,1,1,1,1
8415,20,317,1,1,1,1,1
8416,366,443,2,2,1,1,1
8417,13,532,2,2,1,1,1
8418,68,577,1,2,1,1,1
8419,255,577,2,2,1,1,1
8420,308,496,2,2,1,1,1
8421,596,643,1,1,1,1,1
8422,356,452,1,1,1,1,1
8423,386,569,1,2,1,1,1
8424,118,330,2,1,1,1,1
8425,579,996,2,2,1,1,1
8426,62,285,1,1,1,1,1
8427,173,752,1,2,1,1,1
8428,122,232,2,1,1,1,1
8429,94,114,1,1,1,1,1
8430,27,87,1,2,1,1,1
8431,98,448,1,1,1,1,1
8432,264,434,2,2,1,1,1
8433,244,255,1,2,1,1,1
8434,70,486,1,1,1,1,1
8435,386,417,1,1,1,1,1
8436,291,356,1,1,1,1,1
8437,275,619,1,1,1,1,1
8438,388,714,2,2,1,1,1
8439,261,580,2,2,1,1,1
8440,7,96,1,2,1,1,1
8441,120,274,2,2,1,1,1
8442,270,690,2,2,1,1,1
8443,0,466,1,1,1,1,1
8444,346,348,2,1,1,1,1
8445,293,883,2,2,1,1,1
8446,11,242,2,2,1,1,1
8447,253,443,1,2,1,1,1
8448,315,600,2,2,1,1,1
8449,105,380,2,2,1,1,1
8450,531,745,2,2,1,1,1
8451,842,938,2,2,1,1,1
8452,501,643,1,1,1,1,1
8453,104,179,1,1,1,1,1
8454,412,442,2,2,1,1,1
8455,179,417,1,1,1,1,1
8456,437,537,2,2,1,1,1
8457,114,694,1,1,1,1,1
8458,70,725,1,1,1,1,1
8459,175,235,2,2,1,1,1
8460,236,681,1,2,1,1,1
8461,26,27,1,1,1,1,1
8462,425,526,1,1,1,1,1
8463,118,653,2,2,1,1,1
8464,102,262,2,1,1,1,1
8465,49,394,2,2,1,1,1
8466,12,26,1,1,1,1,1
8467,334,452,1,1,1,1,1
8468,89,859,2,2,1,1,1
8469,559,634,2,2,1,1,1
8470,326,747,2,2,1,1,1
8471,153,295,1,1,1,1,1
8472,208,305,2,1,1,1,1
8473,272,706,2,2,1,1,1
8474,129,847,2,2,1,1,1
8475,124,492,2,2,1,1,1
8476,299,424,1,1,1,1,1
8477,391,600,2,2,1,1,1
8478,38,791,2,2,1,1,1
8479,584,665,1,2,1,1,1
8480,134,405,1,1,1,1,1
8481,265,347,2,1,1,1,1
8482,85,186,2,2,1,1,1
8483,193,233,2,2,1,1,1
8484,428,912,2,2,1,1,1
8485,217,445,1,2,1,1,1
8486,127,134,2,1,1,1,1
8487,201,768,1,2,1,1,1
8488,311,332,1,1,1,1,1
8489,260,542,1,1,1,1,1
8490,357,542,2,1,1,1,1
8491,97,275,1,1,1,1,1
8492,318,628,1,1,1,1,1
8493,48,72,2,2,1,1,1
8494,112,847,2,2,1,1,1
8495,266,501,1,1,1,1,1
8496,416,458,1,1,1,1,1
8497,263,480,2,2,1,1,1
8498,172,557,1,2,1,1,1
8499,631,980,1,1,1,1,1
8500,316,330,1,1,1,1,1
8501,512,871,2,2,1,1,1
8502,117,146,2,2,1,1,1
8503,435,669,1,1,1,1,1
8504,227,863,2,2,1,1,1
8505,488,605,2,2,1,1,1
8506,10,350,2,2,1,1,1
8507,72,235,2,2,1,1,1
8508,162,373,1,1,1,1,1
8509,21,62,2,1,1,1,1
8510,399,497,2,2,1,1,1
8511,205,386,2,1,1,1,1
8512,200,286,1,1,1,1,1
8513,109,328,1,1,1,1,1
8514,199,458,1,1,1,1,1
8515,30,352,2,2,1,1,1
8516,180,405,1,1,1,1,1
8517,242,250,2,2,1,1,1
8518,422,510,2,1,1,1,1
8519,85,272,2,2,1,1,1
8520,20,429,1,1,1,1,1
8521,276,535,1,1,1,1,1
8522,317,494,1,1,1,1,1
8523,397,487,1,2,1,1,1
8524,473,833,1,1,1,1,1
8525,23,429,1,1,1,1,1
8526,661,1015,1,1,1,1,1
8527,359,426,2,2,1,1,1
8528,22,222,1,1,1,1,1
8529,204,725,1,1,1,1,1
8530,61,316,1,1,1,1,1
8531,236,326,1,2,1,1,1
8532,67,577,1,2,1,1,1
8533,233,361,2,2,1,1,1
8534,380,639,2,2,1,1,1
8535,10,197,2,1,1,1,1
8536,21,451,2,1,1,1,1
8537,159,437,2,2,1,1,1
8538,154,727,2,2,1,1,1
8539,48,382,2,2,1,1,1
8540,163,543,2,2,1,1,1
8541,105,268,2,1,1,1,1
8542,33,232,2,1,1,1,1
8543,125,578,1,2,1,1,1
8544,42,118,1,2,1,1,1
8545,104,195,1,1,1,1,1
8546,164,677,2,2,1,1,1
8547,240,259,2,2,1,1,1
8548,85,165,2,1,1,1,1
8549,380,487,2,2,1,1,1
8550,133,383,2,2,1,1,1
8551,246,408,2,2,1,1,1
8552,299,523,1,2,1,1,1
8553,285,596,1,1,1,1,1
8554,8,231,2,1,1,1,1
8555,217,416,1,1,1,1,1
8556,406,426,2,2,1,1,1
8557,156,628,1,1,1,1,1
8558,22,85,1,2,1,1,1
8559,121,158,2,2,1,1,1
8560,7,417,1,1,1,1,1
8561,106,108,1,2,1,1,1
8562,332,542,1,1,1,1,1
8563,25,194,2,2,1,1,1
8564,673,702,2,2,1,1,1
8565,34,368,1,1,1,1,1
8566,345,718,1,1,1,1,1
8567,755,919,2,2,1,1,1
8568,275,356,1,1,1,1,1
8569,134,217,1,1,1,1,1
8570,51,653,1,2,1,1,1
8571,270,425,2,1,1,1,1
8572,256,375,2,2,1,1,1
8573,25,574,2,2,1,1,1
8574,458,619,1,1,1,1,1
8575,151,604,2,2,1,1,1
8576,215,597,1,1,1,1,1
8577,222,339,1,1,1,1,1
8578,51,329,1,1,1,1,1
8579,14,127,1,2,1,1,1
8580,113,128,2,2,1,1,1
8581,733,1033,2,2,1,1,1
8582,459,924,1,1,1,1,1
8583,122,190,2,2,1,1,1
8584,212,316,1,1,1,1,1
8585,69,597,1,1,1,1,1
8586,424,452,1,1,1,1,1
8587,557,1004,2,2,1,1,1
8588,140,384,2,1,1,1,1
8589,294,697,2,1,1,1,1
8590,141,187,2,1,1,1,1
8591,224,351,2,2,1,1,1
8592,187,325,1,1,1,1,1
8593,415,445,2,2,1,1,1
8594,205,601,2,2,1,1,1
8595,13,338,2,1,1,1,1
8596,121,299,2,1,1,1,1
8597,107,264,1,2,1,1,1
8598,3,469,1,1,1,1,1
8599,10,443,2,2,1,1,1
8600,49,151,2,2,1,1,1
8601,72,240,2,2,1,1,1
8602,127,682,2,2,1,1,1
8603,21,25,2,2,1,1,1
8604,85,711,2,1,1,1,1
8605,149,310,2,2,1,1,1
8606,6,97,2,1,1,1,1
8607,336,483,2,2,1,1,1
8608,158,188,2,2,1,1,1
8609,294,428,2,2,1,1,1
8610,190,365,2,1,1,1,1
8611,109,355,1,1,1,1,1
8612,95,656,1,1,1,1,1
8613,247,501,1,1,1,1,1
8614,233,671,2,2,1,1,1
8615,32,377,1,1,1,1,1
8616,156,218,1,1,1,1,1
8617,13,639,2,2,1,1,1
8618,179,363,1,2,1,1,1
8619,363,407,2,2,1,1,1
8620,5,380,2,2,1,1,1
8621,26,621,1,2,1,1,1
8622,438,641,1,1,1,1,1
8623,147,596,1,1,1,1,1
8624,207,332,1,1,1,1,1
8625,359,385,2,2,1,1,1
8626,204,690,1,2,1,1,1
8627,338,380,1,2,1,1,1
8628,84,104,1,1,1,1,1
8629,47,356,1,1,1,1,1
8630,16,166,2,2,1,1,1
8631,278,725,1,1,1,1,1
8632,617,679,2,2,1,1,1
8633,174,426,2,2,1,1,1
8634,181,406,1,2,1,1,1
8635,183,296,2,2,1,1,1
8636,116,253,1,1,1,1,1
8637,72,123,2,2,1,1,1
8638,7,143,1,1,1,1,1
8639,120,359,2,2,1,1,1
8640,422,642,2,2,1,1,1
8641,152,418,1,1,1,1,1
8642,64,894,1,1,1,1,1
8643,149,443,2,2,1,1,1
8644,43,200,1,1,1,1,1
8645,52,298,1,1,1,1,1
8646,437,496,2,2,1,1,1
8647,243,385,1,2,1,1,1
8648,123,215,2,1,1,1,1
8649,506,725,1,1,1,1,1
8650,263,741,2,2,1,1,1
8651,233,516,2,1,1,1,1
8652,39,322,1,2,1,1,1
8653,152,542,1,1,1,1,1
8654,85,128,2,2,1,1,1
8655,138,529,2,2,1,1,1
8656,855,1020,2,2,1,1,1
8657,403,655,2,2,1,1,1
8658,795,913,2,2,1,1,1
8659,36,555,2,2,1,1,1
8660,160,263,2,2,1,1,1
8661,51,95,1,1,1,1,1
8662,164,326,2,2,1,1,1
8663,60,151,2,2,1,1,1
8664,126,259,1,2,1,1,1
8665,163,279,2,2,1,1,1
8666,250,487,2,2,1,1,1
8667,340,357,1,2,1,1,1
8668,10,529,2,2,1,1,1
8669,330,494,1,1,1,1,1
8670,150,349,1,2,1,1,1
8671,136,827,1,2,1,1,1
8672,512,610,2,2,1,1,1
8673,138,268,2,1,1,1,1
8674,315,380,2,2,1,1,1
8675,45,299,1,1,1,1,1
8676,250,923,2,2,1,1,1
8677,38,700,2,2,1,1,1
8678,349,597,2,1,1,1,1
8679,10,85,2,2,1,1,1
8680,33,284,2,2,1,1,1
8681,21,307,2,2,1,1,1
8682,81,104,1,1,1,1,1
8683,452,465,1,1,1,1,1
8684,256,364,2,2,1,1,1
8685,39,179,1,1,1,1,1
8686,385,520,2,2,1,1,1
8687,99,668,1,1,1,1,1
8688,207,930,1,1,1,1,1
8689,68,528,1,1,1,1,1
8690,158,406,2,2,1,1,1
8691,134,574,1,2,1,1,1
8692,104,339,1,1,1,1,1
8693,51,364,1,2,1,1,1
8694,523,682,2,2,1,1,1
8695,32,143,1,1,1,1,1
8696,394,874,2,2,1,1,1
8697,41,471,1,1,1,1,1
8698,576,588,1,1,1,1,1
8699,142,375,1,2,1,1,1
8700,151,255,2,2,1,1,1
8701,45,536,1,1,1,1,1
8702,338,546,1,1,1,1,1
8703,84,194,1,2,1,1,1
8704,47,62,1,1,1,1,1
8705,144,887,2,2,1,1,1
8706,252,776,1,2,1,1,1
8707,95,322,1,2,1,1,1
8708,74,75,1,2,1,1,1
8709,23,150,1,1,1,1,1
8710,145,748,2,1,1,1,1
8711,64,476,1,2,1,1,1
8712,6,574,2,2,1,1,1
8713,54,810,2,2,1,1,1
8714,215,349,1,2,1,1,1
8715,37,665,2,2,1,1,1
8716,120,193,2,2,1,1,1
8717,104,582,1,2,1,1,1
8718,339,417,1,1,1,1,1
8719,346,399,2,2,1,1,1
8720,551,692,1,1,1,1,1
8721,129,163,2,2,1,1,1
8722,152,252,1,1,1,1,1
8723,11,131,2,2,1,1,1
8724,251,518,2,2,1,1,1
8725,202,826,2,1,1,1,1
8726,119,519,2,1,1,1,1
8727,45,416,1,1,1,1,1
8728,33,425,2,1,1,1,1
8729,109,382,1,2,1,1,1
8730,42,329,1,1,1,1,1
8731,85,358,2,2,1,1,1
8732,133,176,2,2,1,1,1
8733,299,328,1,1,1,1,1
8734,179,270,1,2,1,1,1
8735,15,188,2,2,1,1,1
8736,695,814,2,2,1,1,1
8737,84,401,1,1,1,1,1
8738,363,426,2,2,1,1,1
8739,455,474,1,1,1,1,1
8740,5,263,2,2,1,1,1
8741,360,616,1,1,1,1,1
8742,113,272,2,2,1,1,1
8743,193,265,2,2,1,1,1
8744,248,487,2,2,1,1,1
8745,120,912,2,2,1,1,1
8746,168,262,1,1,1,1,1
8747,41,536,1,1,1,1,1
8748,73,399,2,2,1,1,1
8749,36,261,2,2,1,1,1
8750,45,81,1,1,1,1,1
8751,298,526,1,1,1,1,1
8752,81,150,1,1,1,1,1
8753,309,398,1,1,1,1,1
8754,318,340,1,1,1,1,1
8755,500,543,1,2,1,1,1
8756,20,198,1,2,1,1,1
8757,209,251,2,2,1,1,1
8758,54,493,2,2,1,1,1
8759,458,682,1,2,1,1,1
8760,220,541,2,2,1,1,1
8761,137,503,2,2,1,1,1
8762,293,333,2,2,1,1,1
8763,129,740,2,2,1,1,1
8764,493,886,2,2,1,1,1
8765,131,399,2,2,1,1,1
8766,322,382,2,2,1,1,1
8767,511,790,1,2,1,1,1
8768,437,607,2,2,1,1,1
8769,144,913,2,2,1,1,1
8770,490,543,1,2,1,1,1
8771,238,549,2,1,1,1,1
8772,113,397,2,1,1,1,1
8773,60,140,2,2,1,1,1
